"Date" "Slevel_ft" "Slevel_m" "Sarea_m2" "Svol_m3" "Nlevel_ft" "Nlevel_m" "Narea_m2" "Nvol_m3" "TotalArea_m2" "TotalVol_m3"
1994-07-17 4199.1 1279.88568 2393683286.22329 11177712446.495 4197.6 1279.42848 1362863480.43 5949694588.95879 3756546766.65329 17127407035.4537
1994-07-18 4199.1 1279.88568 2393683286.22329 11177712446.495 4197.6 1279.42848 1362863480.43 5949694588.95879 3756546766.65329 17127407035.4537
1994-07-19 4199.1 1279.88568 2393683286.22329 11177712446.495 4197.6 1279.42848 1362863480.43 5949694588.95879 3756546766.65329 17127407035.4537
1994-07-20 4199.1 1279.88568 2393683286.22329 11177712446.495 4197.6 1279.42848 1362863480.43 5949694588.95879 3756546766.65329 17127407035.4537
1994-07-21 4199 1279.8552 2378075689.44283 11103853687.9023 4197.5 1279.398 1357542850.02479 5907923767.07619 3735618539.46761 17011777454.9785
1994-07-22 4199 1279.8552 2378075689.44283 11103853687.9023 4197.5 1279.398 1357542850.02479 5907923767.07619 3735618539.46761 17011777454.9785
1994-07-23 4199 1279.8552 2378075689.44283 11103853687.9023 4197.5 1279.398 1357542850.02479 5907923767.07619 3735618539.46761 17011777454.9785
1994-07-24 4198.9 1279.82472 2366847643.53618 11032244349.9926 4197.5 1279.398 1357542850.02479 5907923767.07619 3724390493.56096 16940168117.0688
1994-07-25 4198.9 1279.82472 2366847643.53618 11032244349.9926 4197.5 1279.398 1357542850.02479 5907923767.07619 3724390493.56096 16940168117.0688
1994-07-26 4198.9 1279.82472 2366847643.53618 11032244349.9926 4197.5 1279.398 1357542850.02479 5907923767.07619 3724390493.56096 16940168117.0688
1994-07-27 4198.9 1279.82472 2366847643.53618 11032244349.9926 4197.5 1279.398 1357542850.02479 5907923767.07619 3724390493.56096 16940168117.0688
1994-07-28 4198.9 1279.82472 2366847643.53618 11032244349.9926 4197.5 1279.398 1357542850.02479 5907923767.07619 3724390493.56096 16940168117.0688
1994-07-29 4198.9 1279.82472 2366847643.53618 11032244349.9926 4197.5 1279.398 1357542850.02479 5907923767.07619 3724390493.56096 16940168117.0688
1994-07-30 4198.8 1279.79424 2355619597.6297 10960635012.084 4197.5 1279.398 1357542850.02479 5907923767.07619 3713162447.65448 16868558779.1602
1994-07-31 4198.8 1279.79424 2355619597.6297 10960635012.084 4197.4 1279.36752 1346418527.15498 5866927100.71517 3702038124.78468 16827562112.7992
1994-08-01 4198.9 1279.82472 2366847643.53618 11032244349.9926 4197.4 1279.36752 1346418527.15498 5866927100.71517 3713266170.69116 16899171450.7078
1994-08-02 4198.8 1279.79424 2355619597.6297 10960635012.084 4197.4 1279.36752 1346418527.15498 5866927100.71517 3702038124.78468 16827562112.7992
1994-08-03 4198.7 1279.76376 2344391551.72304 10889025674.1743 4197.4 1279.36752 1346418527.15498 5866927100.71517 3690810078.87803 16755952774.8895
1994-08-04 4198.7 1279.76376 2344391551.72304 10889025674.1743 4197.4 1279.36752 1346418527.15498 5866927100.71517 3690810078.87803 16755952774.8895
1994-08-05 4198.7 1279.76376 2344391551.72304 10889025674.1743 4197.4 1279.36752 1346418527.15498 5866927100.71517 3690810078.87803 16755952774.8895
1994-08-06 4198.7 1279.76376 2344391551.72304 10889025674.1743 4197.4 1279.36752 1346418527.15498 5866927100.71517 3690810078.87803 16755952774.8895
1994-08-07 4198.7 1279.76376 2344391551.72304 10889025674.1743 4197.2 1279.30656 1324169881.41545 5784933767.99344 3668561433.1385 16673959442.1677
1994-08-08 4198.6 1279.73328 2333163505.81648 10817416336.2651 4197.2 1279.30656 1324169881.41545 5784933767.99344 3657333387.23193 16602350104.2586
1994-08-09 4198.6 1279.73328 2333163505.81648 10817416336.2651 4197.2 1279.30656 1324169881.41545 5784933767.99344 3657333387.23193 16602350104.2586
1994-08-10 4198.6 1279.73328 2333163505.81648 10817416336.2651 4197.2 1279.30656 1324169881.41545 5784933767.99344 3657333387.23193 16602350104.2586
1994-08-11 4198.6 1279.73328 2333163505.81648 10817416336.2651 4197.2 1279.30656 1324169881.41545 5784933767.99344 3657333387.23193 16602350104.2586
1994-08-12 4198.6 1279.73328 2333163505.81648 10817416336.2651 4197.2 1279.30656 1324169881.41545 5784933767.99344 3657333387.23193 16602350104.2586
1994-08-13 4198.5 1279.7028 2321935459.90983 10745806998.3555 4197.2 1279.30656 1324169881.41545 5784933767.99344 3646105341.32528 16530740766.3489
1994-08-14 4198.5 1279.7028 2321935459.90983 10745806998.3555 4197.2 1279.30656 1324169881.41545 5784933767.99344 3646105341.32528 16530740766.3489
1994-08-15 4198.5 1279.7028 2321935459.90983 10745806998.3555 4197.2 1279.30656 1324169881.41545 5784933767.99344 3646105341.32528 16530740766.3489
1994-08-16 4198.5 1279.7028 2321935459.90983 10745806998.3555 4197.2 1279.30656 1324169881.41545 5784933767.99344 3646105341.32528 16530740766.3489
1994-08-17 4198.5 1279.7028 2321935459.90983 10745806998.3555 4197.2 1279.30656 1324169881.41545 5784933767.99344 3646105341.32528 16530740766.3489
1994-08-18 4198.5 1279.7028 2321935459.90983 10745806998.3555 4197.2 1279.30656 1324169881.41545 5784933767.99344 3646105341.32528 16530740766.3489
1994-08-19 4198.4 1279.67232 2307463012.70421 10675883139.0838 4197.2 1279.30656 1324169881.41545 5784933767.99344 3631632894.11967 16460816907.0773
1994-08-20 4198.3 1279.64184 2292990565.49882 10605959279.8132 4197.1 1279.27608 1313045558.54573 5743937101.63272 3606036124.04455 16349896381.4459
1994-08-21 4198.2 1279.61136 2278518118.2932 10536035420.5416 4197.1 1279.27608 1313045558.54573 5743937101.63272 3591563676.83893 16279972522.1743
1994-08-22 4198.2 1279.61136 2278518118.2932 10536035420.5416 4197.2 1279.30656 1324169881.41545 5784933767.99344 3602687999.70865 16320969188.535
1994-08-23 4198.4 1279.67232 2307463012.70421 10675883139.0838 4197.2 1279.30656 1324169881.41545 5784933767.99344 3631632894.11967 16460816907.0773
1994-08-24 4198.3 1279.64184 2292990565.49882 10605959279.8132 4197.1 1279.27608 1313045558.54573 5743937101.63272 3606036124.04455 16349896381.4459
1994-08-25 4198.3 1279.64184 2292990565.49882 10605959279.8132 4197.1 1279.27608 1313045558.54573 5743937101.63272 3606036124.04455 16349896381.4459
1994-08-26 4198.3 1279.64184 2292990565.49882 10605959279.8132 4197.1 1279.27608 1313045558.54573 5743937101.63272 3606036124.04455 16349896381.4459
1994-08-27 4198.3 1279.64184 2292990565.49882 10605959279.8132 4197 1279.2456 1301921235.67593 5702940435.2717 3594911801.17474 16308899715.0849
1994-08-28 4198.3 1279.64184 2292990565.49882 10605959279.8132 4197.1 1279.27608 1313045558.54573 5743937101.63272 3606036124.04455 16349896381.4459
1994-08-29 4198.2 1279.61136 2278518118.2932 10536035420.5416 4197 1279.2456 1301921235.67593 5702940435.2717 3580439353.96913 16238975855.8133
1994-08-30 4198.2 1279.61136 2278518118.2932 10536035420.5416 4197.1 1279.27608 1313045558.54573 5743937101.63272 3591563676.83893 16279972522.1743
1994-08-31 4198.2 1279.61136 2278518118.2932 10536035420.5416 4197.1 1279.27608 1313045558.54573 5743937101.63272 3591563676.83893 16279972522.1743
1994-09-01 4198.1 1279.58088 2264045671.08769 10466111561.2705 4197 1279.2456 1301921235.67593 5702940435.2717 3565966906.76362 16169051996.5422
1994-09-02 4198.1 1279.58088 2264045671.08769 10466111561.2705 4197 1279.2456 1301921235.67593 5702940435.2717 3565966906.76362 16169051996.5422
1994-09-03 4198.1 1279.58088 2264045671.08769 10466111561.2705 4197 1279.2456 1301921235.67593 5702940435.2717 3565966906.76362 16169051996.5422
1994-09-04 4198.1 1279.58088 2264045671.08769 10466111561.2705 4197 1279.2456 1301921235.67593 5702940435.2717 3565966906.76362 16169051996.5422
1994-09-05 4198.1 1279.58088 2264045671.08769 10466111561.2705 4197 1279.2456 1301921235.67593 5702940435.2717 3565966906.76362 16169051996.5422
1994-09-06 4198 1279.5504 2249573223.88208 10396187701.9988 4196.9 1279.21512 1295607843.32282 5663751709.20938 3545181067.2049 16059939411.2082
1994-09-07 4198 1279.5504 2249573223.88208 10396187701.9988 4196.9 1279.21512 1295607843.32282 5663751709.20938 3545181067.2049 16059939411.2082
1994-09-08 4198 1279.5504 2249573223.88208 10396187701.9988 4196.9 1279.21512 1295607843.32282 5663751709.20938 3545181067.2049 16059939411.2082
1994-09-09 4198 1279.5504 2249573223.88208 10396187701.9988 4197 1279.2456 1301921235.67593 5702940435.2717 3551494459.55801 16099128137.2705
1994-09-10 4198 1279.5504 2249573223.88208 10396187701.9988 4197 1279.2456 1301921235.67593 5702940435.2717 3551494459.55801 16099128137.2705
1994-09-11 4198 1279.5504 2249573223.88208 10396187701.9988 4197 1279.2456 1301921235.67593 5702940435.2717 3551494459.55801 16099128137.2705
1994-09-12 4197.9 1279.51992 2237998142.3065 10328507533.0102 4196.9 1279.21512 1295607843.32282 5663751709.20938 3533605985.62932 15992259242.2195
1994-09-13 4197.9 1279.51992 2237998142.3065 10328507533.0102 4196.9 1279.21512 1295607843.32282 5663751709.20938 3533605985.62932 15992259242.2195
1994-09-14 4197.9 1279.51992 2237998142.3065 10328507533.0102 4196.9 1279.21512 1295607843.32282 5663751709.20938 3533605985.62932 15992259242.2195
1994-09-15 4197.9 1279.51992 2237998142.3065 10328507533.0102 4196.9 1279.21512 1295607843.32282 5663751709.20938 3533605985.62932 15992259242.2195
1994-09-16 4197.8 1279.48944 2226423060.731 10260827364.022 4196.9 1279.21512 1295607843.32282 5663751709.20938 3522030904.05382 15924579073.2314
1994-09-17 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-18 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-19 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-20 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-21 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-22 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-23 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-24 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-25 4197.8 1279.48944 2226423060.731 10260827364.022 4196.8 1279.18464 1289294450.96981 5624562983.14763 3515717511.70081 15885390347.1696
1994-09-26 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.8 1279.18464 1289294450.96981 5624562983.14763 3504142430.12523 15817710178.181
1994-09-27 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-09-28 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-09-29 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-09-30 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-01 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-02 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-03 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-04 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-05 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-06 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-07 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-08 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-09 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-10 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-11 4197.5 1279.398 2191697816.00442 10057786857.057 4197 1279.2456 1301921235.67593 5702940435.2717 3493619051.68035 15760727292.3287
1994-10-12 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-13 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-14 4197.6 1279.42848 2203272897.58 10125467026.0457 4197 1279.2456 1301921235.67593 5702940435.2717 3505194133.25593 15828407461.3174
1994-10-15 4197.8 1279.48944 2226423060.731 10260827364.022 4197.1 1279.27608 1313045558.54573 5743937101.63272 3539468619.27673 16004764465.6547
1994-10-16 4197.7 1279.45896 2214847979.15541 10193147195.0333 4197.1 1279.27608 1313045558.54573 5743937101.63272 3527893537.70115 15937084296.666
1994-10-17 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-18 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-19 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-20 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-21 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-22 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-23 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-24 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-25 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-26 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-27 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-28 4197.7 1279.45896 2214847979.15541 10193147195.0333 4197 1279.2456 1301921235.67593 5702940435.2717 3516769214.83134 15896087630.305
1994-10-29 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-30 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-10-31 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-11-01 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-11-02 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.9 1279.21512 1295607843.32282 5663751709.20938 3510455822.47824 15856898904.2427
1994-11-03 4197.7 1279.45896 2214847979.15541 10193147195.0333 4197 1279.2456 1301921235.67593 5702940435.2717 3516769214.83134 15896087630.305
1994-11-04 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-11-05 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-11-06 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-11-07 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-11-08 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.9 1279.21512 1295607843.32282 5663751709.20938 3498880740.90283 15789218735.255
1994-11-09 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-11-10 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-11-11 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.8 1279.18464 1289294450.96981 5624562983.14763 3492567348.54982 15750030009.1933
1994-11-12 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.9 1279.21512 1295607843.32282 5663751709.20938 3510455822.47824 15856898904.2427
1994-11-13 4197.8 1279.48944 2226423060.731 10260827364.022 4197 1279.2456 1301921235.67593 5702940435.2717 3528344296.40693 15963767799.2937
1994-11-14 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.9 1279.21512 1295607843.32282 5663751709.20938 3510455822.47824 15856898904.2427
1994-11-15 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.9 1279.21512 1295607843.32282 5663751709.20938 3510455822.47824 15856898904.2427
1994-11-16 4197.7 1279.45896 2214847979.15541 10193147195.0333 4197 1279.2456 1301921235.67593 5702940435.2717 3516769214.83134 15896087630.305
1994-11-17 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.9 1279.21512 1295607843.32282 5663751709.20938 3510455822.47824 15856898904.2427
1994-11-18 4197.9 1279.51992 2237998142.3065 10328507533.0102 4197.2 1279.30656 1324169881.41545 5784933767.99344 3562168023.72195 16113441301.0036
